"simulation","final_npv_A","final_npv_B","total_profit_A","total_profit_B","avg_satisfaction_A","avg_satisfaction_B","avg_market_share_A","avg_market_share_B","n_shocks_A","n_shocks_B","winner"
429,8558084.18829383,7621278.84572352,10765000,9938000,96.2107094567724,50.249576363447,0.527587551959889,0.472412448040111,8,3,"A"
430,8661504.27137895,7562098.62090656,10870000,9808000,96.25,45.9809813221247,0.525924185463659,0.474075814536341,0,3,"A"
431,8662217.54990568,7685853.99341145,10845000,10058000,93.1676297379824,86.3918827449755,0.524134422839193,0.475865577160807,4,2,"A"
432,8753532.90676901,7607257.08146453,11010000,9893000,96.25,47.1572898620696,0.531215602350471,0.468784397649529,4,0,"A"
433,8686528.9756404,7618980.40657833,10910000,9913000,96.25,44.8347462440715,0.527743820506978,0.472256179493022,4,2,"A"
434,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,2,"A"
435,8649457.33801851,7415128.4660318,10840000,9698000,96.25,76.083683602662,0.526109165438935,0.473890834561065,2,3,"A"
436,8510686.95441729,7607531.86294788,10590000,9948000,95.1866300803309,86.293033427054,0.52756246465128,0.47243753534872,10,0,"A"
437,8683895.40402185,7676009.79181291,10905000,10003000,96.25,49.4745534066059,0.526092479577828,0.473907520422172,5,1,"A"
438,8698159.46168163,7639408.09626545,10920000,9953000,96.25,45.7530198896178,0.528586828134526,0.471413171865474,2,0,"A"
439,8884080.56463321,7658451.54677583,11100000,9978000,93.9844905750418,49.8322209915462,0.527192728038895,0.472807271961105,6,6,"A"
440,8626914.99136329,7711542.39458186,10830000,10048000,96.25,45.6497141044939,0.523751297348952,0.476248702651048,0,1,"A"
441,8396039.88836224,7690163.30523972,10490000,10003000,96.0153926810004,44.3756094212983,0.525984866445393,0.474015133554607,8,2,"A"
442,8391569.74432117,7601462.96041033,10525000,9903000,96.25,45.6875928923726,0.525737133672989,0.474262866327011,6,5,"A"
443,8791699.02834908,7536025.53342684,11020000,9843000,95.9307970167095,50.8953523046775,0.532599058425611,0.467400941574389,5,0,"A"
444,8661504.27137895,7683652.06140983,10870000,10013000,96.25,45.0298793937501,0.526067773600668,0.473932226399332,1,3,"A"
445,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
446,8449439.46575339,7434468.61597788,10555000,9763000,96.2196174341844,86.2024272717806,0.525377309094414,0.474622690905586,8,3,"A"
447,8705677.36171791,7648144.16097033,10930000,9958000,96.25,34.3101759830759,0.52749712823726,0.47250287176274,0,3,"A"
448,8625551.82950016,7638695.04156333,10815000,9973000,96.25,45.4545809548153,0.522976018864177,0.477023981135823,7,4,"A"
449,8661504.27137895,7677878.08609151,10870000,10008000,96.227797779778,45.6497141044939,0.525924185463659,0.474075814536341,1,0,"A"
450,8539158.32418665,7590482.15241902,10755000,9883000,96.25,49.5852053808942,0.530974290225935,0.469025709774065,8,0,"A"
451,8679552.84392244,7642612.54776178,10865000,10003000,95.204139508439,87.4499635530563,0.524871510068878,0.475128489931122,4,0,"A"
452,8748733.36343303,7707150.62407651,10970000,10048000,96.25,49.380200789526,0.522614826732598,0.477385173267402,4,4,"A"
453,8612553.04992765,7834439.16850009,10800000,10273000,96.25,38.0030518548397,0.523919092954853,0.476080907045148,2,7,"A"
454,8551688.49124244,7744355.97722121,10745000,10088000,96.25,36.918518612387,0.52178689577918,0.47821310422082,2,4,"A"
455,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
456,8194868.86167993,7677878.08609151,10265000,10008000,94.9201170117012,45.6497141044939,0.525924185463659,0.474075814536341,7,0,"A"
457,8773253.45434314,7750647.80578628,10990000,10128000,95.9062276306371,47.357014379976,0.522287039943774,0.477712960056226,6,7,"A"
458,8506448.01575551,7569110.3094581,10640000,9803000,96.25,46.1900518777276,0.526459377610693,0.473540622389307,3,5,"A"
459,8648411.10649675,7921935.15779055,10840000,10318000,96.25,32.5987482694742,0.520206492451558,0.479793507548442,2,11,"A"
460,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
461,8879873.44702039,7714709.91458618,11110000,10058000,95.7868050584586,45.6497141044939,0.522964664617625,0.477035335382375,3,2,"A"
462,8757315.60377466,7571426.17885879,10965000,9868000,96.1882804422174,52.3597692009126,0.530397663993843,0.469602336006157,10,3,"A"
463,8703560.11891517,7501698.10479188,10910000,9743000,96.25,57.6745642933553,0.527093679087922,0.472906320912078,2,3,"A"
464,8625697.28370792,7682604.39560247,10820000,10018000,96.25,45.3283183285526,0.524288028637854,0.475711971362146,2,4,"A"
465,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
466,8725374.66019572,7521872.33944211,10955000,9798000,96.25,48.3471429382863,0.528216681485596,0.471783318514404,4,6,"A"
467,8574817.87380818,7647905.51987238,10760000,9938000,96.25,43.3195947289199,0.52208400769256,0.47791599230744,0,4,"A"
468,8711673.80348294,7605224.42134034,10940000,9903000,96.2116638829237,42.6308894947602,0.528818860233334,0.471181139766666,3,1,"A"
469,8679552.84392244,7642612.54776178,10865000,10003000,95.42523661815,87.4499635530563,0.524871510068878,0.475128489931122,3,1,"A"
470,8789683.54078367,7660755.41476307,11070000,9983000,96.25,43.2851594672119,0.525924185463659,0.474075814536341,4,4,"A"
471,8838904.84081873,7684628.93869845,11135000,10008000,96.25,46.0569684662937,0.525383911929011,0.474616088070989,7,2,"A"
472,8412301.80290716,7786963.20875652,10500000,10148000,96.25,39.9219822403984,0.521872202793255,0.478127797206745,3,6,"A"
473,8616041.87180577,7714493.6961405,10810000,10058000,96.25,43.6754257665692,0.523764150872257,0.476235849127743,0,1,"A"
474,8692624.09887608,7651893.72259372,10910000,9973000,96.25,45.6497141044939,0.528319439531542,0.471680560468458,2,0,"A"
475,8469914.46288451,7506785.55186023,10585000,9813000,96.028902890289,58.6972252989123,0.527177909229718,0.472822090770282,6,5,"A"
476,8656956.35576392,7543474.48893938,10865000,9778000,96.25,46.23350657465,0.526518126401699,0.473481873598301,3,4,"A"
477,8842665.45201422,7647947.0689836,11080000,9968000,96.25,45.6497141044939,0.528597412026688,0.471402587973312,4,0,"A"
478,8700417.21139656,7635863.15333274,10915000,9958000,96.25,45.6497141044939,0.528310013614452,0.471689986385548,2,0,"A"
479,8718030.68480311,7391444.67122825,10945000,9543000,96.25,50.2819455094525,0.52826472501637,0.47173527498363,4,4,"A"
480,8602956.19947735,7702939.66186247,10790000,10043000,96.25,44.295260477313,0.52375639711166,0.47624360288834,3,3,"A"
481,8655025.46959432,7771987.9164711,10875000,10098000,96.25,34.1962380319154,0.52715988324541,0.47284011675459,6,5,"A"
482,8589237.20038513,7715080.92187149,10780000,10048000,96.25,39.1333130397614,0.522971014952923,0.477028985047077,2,3,"A"
483,8693412.4302536,7554243.07472208,10905000,9823000,96.25,45.6497141044939,0.528307442909791,0.471692557090209,1,3,"A"
484,8661504.27137895,7528725.96069218,10870000,9793000,96.25,48.9031576306647,0.525852391395155,0.474147608604845,2,5,"A"
485,8699906.46225787,7639450.8719315,10915000,9963000,96.25,45.8907609364498,0.528310656290617,0.471689343709383,1,2,"A"
486,8627545.03381258,7671828.43543556,10830000,10003000,96.25,46.4072898620696,0.525058507765606,0.474941492234394,2,3,"A"
487,8690586.82091705,7710328.84303565,10910000,10028000,96.25,37.3935122223385,0.526961936090226,0.473038063909774,0,4,"A"
488,8636314.2521785,7796005.87868847,10830000,10153000,96.25,40.8287774653754,0.523932803379711,0.476067196620289,0,3,"A"
489,8711329.06452248,7629065.45375661,10910000,9978000,96.1593096317506,51.7762062991679,0.526996964587839,0.473003035412161,6,3,"A"
490,8604085.52463815,7731954.75788063,10790000,10088000,96.25,45.6497141044939,0.520670814762898,0.479329185237102,0,4,"A"
491,8624877.9334923,7729294.98387304,10805000,10108000,96.0467296729673,48.0627076765783,0.526108974932736,0.473891025067264,4,5,"A"
492,8628999.42149813,7700190.92192507,10840000,10023000,96.1677917791779,41.4509369195257,0.525623073731626,0.474376926268374,3,2,"A"
493,8663939.89229309,7659738.85729869,10875000,9983000,96.25,43.8808539944904,0.526715132906604,0.473284867093396,2,3,"A"
494,8550773.37918408,7623239.52737573,10765000,9928000,96.2196174341844,48.0372255829144,0.528674450549451,0.471325549450549,6,0,"A"
495,8729748.25908009,7604796.33755787,10940000,9933000,96.25,50.8437585792319,0.527957871522839,0.472042128477161,2,1,"A"
496,8722613.19121714,7731751.2224746,10970000,10078000,96.0573451045892,43.6869041871385,0.52296889817449,0.47703110182551,2,4,"A"
497,8632451.3749608,7700772.43194793,10855000,10013000,96.25,43.6180336637225,0.52597428255323,0.47402571744677,2,3,"A"
498,8689843.04297945,7698297.66923982,10915000,10033000,96.25,39.8220182739212,0.52834686038126,0.471653139618741,1,3,"A"
499,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
500,8770622.80664496,7664185.02051021,11040000,9988000,96.25,42.9293284295627,0.525924185463659,0.474075814536341,2,1,"A"
501,8605952.5974952,7731751.2224746,10800000,10078000,96.25,43.6869041871385,0.52296889817449,0.47703110182551,0,4,"A"
502,8823803.80101534,7538473.65424786,11110000,9788000,96.25,48.2592182367253,0.535975719533469,0.464024280466531,6,0,"A"
503,8815750.61418285,7746993.60396359,11085000,10113000,95.8591028394178,43.1244615792413,0.528595295248256,0.471404704751744,4,5,"A"
504,8722678.68770485,7617030.63112229,10960000,9913000,96.25,45.7530198896178,0.530750683464679,0.469249316535321,2,0,"A"
505,8713315.19563672,7631688.53206199,10945000,9938000,96.25,47.3829556104626,0.528670068966122,0.471329931033878,3,0,"A"
506,8360458.61527508,7761672.93423063,10545000,10128000,96.25,44.3756094212983,0.523789922127775,0.476210077872225,4,8,"A"
507,8639657.69305699,7687028.14022517,10825000,10038000,96.25,44.9150951880568,0.525326111603266,0.474673888396734,3,2,"A"
508,8519821.96579002,7653079.72535734,10690000,9968000,96.25,45.6497141044939,0.528572010685498,0.471427989314502,5,0,"A"
509,8661504.27137895,7683652.06140983,10870000,10013000,96.25,45.0298793937501,0.526067773600668,0.473932226399332,0,4,"A"
510,8775441.24812721,7644443.43858644,11020000,9963000,96.25,47.6618812302973,0.528518311001864,0.471481688998136,5,2,"A"
511,8735367.53042793,7611748.58665841,10965000,9923000,96.1289270659349,51.3544891274507,0.527565826474254,0.472434173525746,4,3,"A"
512,8647282.36443451,7688463.47419572,10840000,10033000,96.2266165592937,47.1235433055958,0.525019850314247,0.474980149685753,3,5,"A"
513,8651999.86052099,7431545.31796114,10845000,9718000,96.25,70.3077163386442,0.526181033135355,0.473818966864645,1,3,"A"
514,8636588.20301622,7693295.22857442,10825000,10043000,96.25,43.8361236545398,0.525771171840089,0.474228828159911,7,4,"A"
515,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
516,8625138.54803362,7719553.33169002,10815000,10078000,92.3378754342398,46.4991172266243,0.521897849735021,0.478102150264979,3,6,"A"
517,8740360.91110141,7676022.51258819,10940000,10013000,96.25,40.7747271811755,0.522846944721945,0.477153055278055,2,4,"A"
518,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
519,8755656.67404485,7657746.07213146,10990000,9993000,96.0573451045892,32.3307557740814,0.529354873927242,0.470645126072758,7,3,"A"
520,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
521,8654683.28354344,7672157.29490032,10835000,10033000,95.5863159150561,53.6885703331345,0.524220810462245,0.475779189537755,3,4,"A"
522,8603555.44926815,7728270.88414487,10805000,10063000,96.25,43.2736810466426,0.52312293790501,0.47687706209499,1,2,"A"
523,8452214.09995801,7634149.12195921,10605000,9963000,96.25,49.1246911476527,0.527904713461261,0.472095286538739,4,0,"A"
524,8578331.94651348,7838440.84200333,10770000,10238000,96.25,38.4736670981822,0.523014996699207,0.476985003300793,1,7,"A"
525,8692181.26683138,7286964.06439973,10885000,9478000,95.42523661815,72.3398890498234,0.526574165965613,0.473425834034387,3,6,"A"
526,8684936.32678787,7304669.05493528,10870000,9533000,93.1676297379824,90.7381547433094,0.524378381553546,0.475621618446454,2,8,"A"
527,8605952.5974952,7460258.02753274,10800000,9663000,96.25,47.7741401834654,0.52280572983698,0.47719427016302,0,8,"A"
528,8764554.02318932,7689632.20445876,1.1e+07,10048000,96.0573451045892,45.0069225526114,0.525621618446454,0.474378381553546,4,2,"A"
529,8588978.34225784,7599986.07607658,10760000,9968000,96.25,58.3643511024017,0.521484260341168,0.478515739658832,0,7,"A"
530,8733065.11066088,7610312.77596342,10960000,9923000,96.1709417004693,49.9196865562845,0.529130139423781,0.470869860576219,4,1,"A"
531,8416595.70022019,7644536.49385607,10520000,9938000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,3,5,"A"
532,8674098.0964211,7464690.09602782,10885000,9693000,96.242523661815,54.250724205504,0.525176853679206,0.474823146320794,6,7,"A"
533,8677225.38045884,7776914.74341768,10880000,10173000,95.8591028394178,44.6281346738235,0.518564158335742,0.481435841664258,2,6,"A"
534,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
535,8610114.69534946,7725196.30002482,10790000,10088000,96.25,45.0069225526114,0.522935029719569,0.477064970280431,0,2,"A"
536,8154745.14234299,7723855.13522443,10310000,10068000,96.25,44.3756094212983,0.522864471055261,0.477135528944739,6,3,"A"
537,8401136.38533228,7677878.08609151,10560000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,3,2,"A"
538,8717824.76273939,7543756.43258232,10950000,9833000,96.25,49.6122944534378,0.529676792937484,0.470323207062516,4,5,"A"
539,8680118.1189738,7365341.28471323,10895000,9553000,96.25,53.8852512945765,0.523209050045793,0.476790949954207,2,7,"A"
540,8708458.87847613,7715405.73074258,10935000,10083000,96.2186630080331,45.9022393570191,0.528584711356093,0.471415288643907,2,2,"A"
541,8883807.61195349,7677878.08609151,11160000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,6,0,"A"
542,8750339.39309125,7677878.08609151,11010000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
543,8598395.96542063,7679637.34303757,10795000,10008000,96.25,45.2938830668446,0.523896170838292,0.476103829161708,0,1,"A"
544,8830733.83376989,7605671.36600076,11055000,9988000,95.0291099976139,79.3680809974156,0.525891742571606,0.474108257428394,5,5,"A"
545,8497575.11950666,7677878.08609151,10690000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,3,0,"A"
546,8709224.2516752,7640819.45723767,10930000,9963000,96.25,47.4518261338786,0.528521208003116,0.471478791996884,6,0,"A"
547,8683847.29334241,7661231.14781925,10895000,9993000,96.2266165592937,49.7706966572946,0.525583010110067,0.474416989889933,1,4,"A"
548,8715426.84416824,7605179.94593299,10920000,9943000,95.42523661815,54.8671224901309,0.527589725698278,0.472410274301722,3,0,"A"
549,8811338.67766423,7726703.36810404,11040000,10088000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,5,2,"A"
550,8658040.77832834,7680179.43800979,10880000,9993000,96.25,44.8691815057794,0.526173758041164,0.473826241958836,1,2,"A"
551,8541166.43694531,7778816.55205293,10720000,10138000,96.25,42.6653247564682,0.519673682454943,0.480326317545057,2,7,"A"
552,8603721.33859654,7705384.16681274,10790000,10048000,96.25,45.339796749122,0.522954080725462,0.477045919274538,0,2,"A"
553,8611539.19566039,7718204.59531198,10815000,10053000,96.25,45.6497141044939,0.522877615805247,0.477122384194753,0,3,"A"
554,8668284.38378939,7611681.40112862,10865000,9918000,96.2266165592937,49.568446886863,0.530401832473319,0.469598167526681,10,0,"A"
555,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
556,8858142.00482477,7575432.21821485,11135000,9878000,96.1793724648055,50.6428270521523,0.531283484511281,0.468716515488719,7,0,"A"
557,8437450.12948646,7677878.08609151,10590000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,3,2,"A"
558,8432670.10653511,7651483.16965046,10600000,9973000,96.25,45.6497141044939,0.528317725728435,0.471682274271565,4,0,"A"
559,8805371.93954887,7641756.95946429,11050000,9943000,95.7557066730295,45.1944799447142,0.525686819477938,0.474313180522062,5,3,"A"
560,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
561,8695926.98511243,7716851.7893275,10905000,10058000,96.25,35.8841935363266,0.523008880739144,0.476991119260856,2,4,"A"
562,8738052.26777175,7623618.00166847,10950000,9968000,93.1676297379824,87.9152868895137,0.529492825193055,0.470507174806945,5,0,"A"
563,8798208.10512738,7677878.08609151,11040000,10008000,96.0971128608924,45.6497141044939,0.525924185463659,0.474075814536341,4,0,"A"
564,8268918.3064195,7619616.17230718,10450000,9978000,96.25,49.3726841990666,0.522546340720683,0.477453659279317,3,8,"A"
565,8544015.99036168,7718821.3577238,10735000,10048000,96.25,40.9070922588801,0.522509939125832,0.477490060874168,3,5,"A"
566,8662004.09869981,7553306.05518174,10880000,9788000,96.25,46.5604119924645,0.526151907051546,0.473848092948454,1,6,"A"
567,8603721.33859654,7561166.31333694,10790000,9823000,96.25,48.5484744350724,0.522954080725462,0.477045919274538,0,5,"A"
568,8901687.74302185,7704074.28998528,11145000,10048000,91.7916904408688,44.7314404589475,0.523384817692481,0.476615182307519,4,1,"A"
569,8655045.92018767,7778372.99756464,10850000,10163000,95.4795991410165,47.7843003606827,0.525020870067045,0.474979129932955,1,5,"A"
570,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
571,8493088.25982982,7677878.08609151,10650000,10008000,94.8190319031903,45.6497141044939,0.525924185463659,0.474075814536341,5,0,"A"
572,8691382.74878047,7650196.33074344,10915000,9963000,96.25,45.6497141044939,0.528663496591128,0.471336503408872,3,2,"A"
573,8489744.35630325,7643678.22418984,10660000,9963000,96.25,47.5241401834654,0.528161412603354,0.471838587396646,4,2,"A"
574,8635338.74334236,7696044.05568641,10830000,10038000,96.25,45.6497141044939,0.523783002706438,0.476216997293562,0,3,"A"
575,8578605.17357687,7589348.29349896,10750000,9903000,96.25,46.8590804956784,0.528308728262121,0.471691271737879,6,1,"A"
576,8711361.87916481,7448214.63947628,10925000,9678000,96.25,56.0027903212064,0.528048681317596,0.471951318682404,2,3,"A"
577,8766241.81125854,7677878.08609151,11015000,10008000,96.1115883241868,45.6497141044939,0.525924185463659,0.474075814536341,2,2,"A"
578,8764880.08708367,7483218.57356865,1.1e+07,9718000,96.2027559055118,54.0227627729971,0.525539108187135,0.474460891812865,2,5,"A"
579,8800026.26611623,7677878.08609151,11040000,10008000,96.0971128608924,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
580,8815337.42444181,7689334.06660111,11025000,10018000,88.7585016546845,44.5248288886996,0.524862833678831,0.475137166321169,7,5,"A"
581,8702088.99978862,7735351.98899222,10940000,10098000,96.25,43.9968215425104,0.522945613611732,0.477054386388268,3,2,"A"
582,8650775.49538882,7691953.44655665,10835000,10053000,96.25,47.8191355920972,0.523781464859848,0.476218535140152,4,3,"A"
583,8410583.96998384,7696622.63527826,10550000,10038000,96.25,45.6497141044939,0.523779575100223,0.476220424899777,3,1,"A"
584,8661504.27137895,7772897.32876422,10870000,10113000,96.25,40.8287774653754,0.526067773600668,0.473932226399332,1,2,"A"
585,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,2,"A"
586,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,1,"A"
587,8543566.11259287,7717063.26555279,10725000,10058000,96.25,45.0298793937501,0.520055694500596,0.479944305499404,2,7,"A"
588,8749057.30752746,7736552.12010898,11005000,10063000,96.25,40.1974643340623,0.526465904344194,0.473534095655806,2,2,"A"
589,8685050.79322694,7474417.90594354,10905000,9693000,96.227797779778,51.0989794855774,0.528273024030719,0.471726975969281,2,3,"A"
590,8806024.24375959,7677878.08609151,11045000,10008000,95.9062276306371,45.6497141044939,0.525924185463659,0.474075814536341,3,0,"A"
591,8596960.06930427,7705172.28625522,10780000,10048000,96.25,45.0872714965967,0.522849135513609,0.477150864486391,0,5,"A"
592,8717228.80325508,7638448.86174613,10930000,9973000,95.5863159150561,54.4452278170647,0.526746863604445,0.473253136395555,2,2,"A"
593,8661504.27137895,7677878.08609151,10870000,10008000,96.1289128912891,45.6497141044939,0.525924185463659,0.474075814536341,1,0,"A"
594,8232593.37040761,7711256.49407459,10315000,10048000,96.25,43.2736810466426,0.523014996699207,0.476985003300793,8,3,"A"
595,8703796.09646477,7590484.57176385,10935000,9898000,96.25,43.1009793341096,0.529004484185405,0.470995515814595,3,1,"A"
596,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
597,8541960.28544576,7479837.05095116,10700000,9858000,96.25,90.8573102155576,0.519044004241373,0.480955995758627,0,6,"A"
598,8643523.96482053,7513315.076713,10870000,9803000,96.2186630080331,47.4511374286445,0.5263608767771,0.4736391232229,3,4,"A"
599,8711361.87916481,7641680.84216985,10925000,9973000,96.25,48.9366746187271,0.528342384325115,0.471657615674885,2,1,"A"
600,8632618.81841031,7694222.19151192,10835000,10033000,93.1859862210117,54.0642791551882,0.524211809481383,0.475788190518617,5,6,"A"
601,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,1,2,"A"
602,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,1,"A"
603,8468592.45172082,7677878.08609151,10655000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,4,1,"A"
604,8749723.33375577,7747513.05114495,1.1e+07,10073000,96.1948023542512,39.5715945774521,0.526465904344194,0.473534095655806,4,2,"A"
605,8677041.38970549,7663659.88988886,10895000,9983000,96.1289128912891,45.6497141044939,0.527242276933889,0.472757723066111,3,1,"A"
606,8661504.27137895,7677878.08609151,10870000,10008000,94.7445744574457,45.6497141044939,0.525924185463659,0.474075814536341,1,0,"A"
607,8322494.72332802,7673548.90858897,10500000,10008000,96.25,41.3108711292872,0.523927661970389,0.476072338029611,3,2,"A"
608,8716698.94312923,7621530.18795302,10935000,9943000,96.1593096317506,50.0000355002698,0.527809383163416,0.472190616836585,1,0,"A"
609,8701464.93888287,7635378.40428519,10925000,9948000,96.242523661815,46.7057287968722,0.528678832132779,0.471321167867221,5,0,"A"
610,8591109.58765307,7743725.473283,10795000,10073000,96.25,41.2190437647326,0.523224719359588,0.476775280640412,0,3,"A"
611,8673436.80891006,7479119.0954592,10870000,9863000,96.1718961266205,88.6519577215453,0.524909772319312,0.475090227680688,2,6,"A"
612,8730322.20809794,7677878.08609151,10980000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,4,0,"A"
613,8724122.78314428,7672049.23745174,10950000,10018000,96.2266165592937,49.2011374286445,0.524769085064256,0.475230914935744,3,2,"A"
614,8673933.96604018,7666503.52912939,10890000,9988000,96.25,45.6497141044939,0.526833637853375,0.473166362146625,1,1,"A"
615,8661504.27137895,7677878.08609151,10870000,10008000,96.227797779778,45.6497141044939,0.525924185463659,0.474075814536341,1,3,"A"
616,8687761.03327466,7720040.14721335,10885000,10063000,96.25,42.5704461661926,0.52082851481011,0.47917148518989,4,5,"A"
617,8102632.94187822,7812279.62405052,10185000,10183000,96.25,38.7032355095688,0.517452829233257,0.482547170766743,6,7,"A"
618,8661504.27137895,7488768.50742499,10870000,9698000,96.25,46.3882356839245,0.525924185463659,0.474075814536341,0,5,"A"
619,8613311.45989914,7723708.8611138,10815000,10058000,96.25,42.240623195403,0.523894242809796,0.476105757190204,0,1,"A"
620,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,2,"A"
621,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,1,0,"A"
622,8587199.28838929,7572254.48436288,10760000,9863000,96.242523661815,51.3200538657427,0.53108441266336,0.46891558733664,9,2,"A"
623,8716403.37430692,7635368.14300693,10950000,9943000,96.25,47.1763440402147,0.528576244242363,0.471423755757637,2,0,"A"
624,8270661.72151435,7564543.49307363,10445000,9878000,96.0956812216655,52.523910615054,0.530010946604256,0.469989053395744,8,0,"A"
625,8719647.68161146,7622069.27238042,10935000,9948000,96.1709417004693,49.9196865562845,0.52832323489134,0.47167676510866,3,1,"A"
626,8607958.91982067,7676993.91839955,10800000,10008000,96.25,42.8834147472854,0.522860089471932,0.477139910528068,0,6,"A"
627,8633111.10228177,7484811.14003285,10830000,9793000,96.25,56.7868232465234,0.524428258145363,0.475571741854637,2,3,"A"
628,8770447.86850051,7639827.30187277,11025000,9968000,96.2196174341844,50.5395212670283,0.525828236458923,0.474171763541077,5,3,"A"
629,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
630,8589237.20038513,7577028.80055907,10780000,9918000,96.25,50.4172204708756,0.522663764563436,0.477336235436564,2,5,"A"
631,8587397.49221569,7805000.81792275,10765000,10213000,96.25,45.064314655458,0.520825195663511,0.479174804336489,0,6,"A"
632,8779716.45099739,7677878.08609151,11040000,10008000,96.0573451045892,45.6497141044939,0.525924185463659,0.474075814536341,3,2,"A"
633,8608942.98713693,7713501.9535653,10805000,10053000,96.25,43.3540299906279,0.523755581856721,0.476244418143279,0,1,"A"
634,8643337.2789832,7557505.00128728,10845000,9903000,96.25,54.1017934736304,0.524805503341688,0.475194496658312,0,5,"A"
635,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,2,"A"
636,8661504.27137895,7664185.02051021,10870000,9988000,96.25,42.9293284295627,0.525924185463659,0.474075814536341,0,1,"A"
637,8607025.54448557,7712465.48859563,10795000,10058000,96.25,45.339796749122,0.522851326305274,0.477148673694726,0,5,"A"
638,8460882.57128159,7695584.77529944,10635000,10063000,96.25,49.1246911476527,0.527172511444715,0.472827488555285,3,3,"A"
639,8604465.97294317,7793934.89448274,10815000,10133000,96.1489148914891,37.9081732645641,0.524411882756673,0.475588117243327,1,5,"A"
640,8750392.59127019,7528523.64905423,10975000,9803000,96.2186630080331,45.699071312942,0.527917583734716,0.472082416265284,5,7,"A"
641,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,2,"A"
642,8546396.09303441,7790768.40869511,10725000,10153000,96.25,40.7369501008208,0.520127213794977,0.479872786205023,0,6,"A"
643,8661504.27137895,7619007.77906377,10870000,9943000,96.25,43.112983158672,0.526067773600668,0.473932226399332,2,1,"A"
644,8428003.89312535,7655283.73901655,10580000,9963000,96.242523661815,40.0197263165867,0.526540436902279,0.473459563097721,6,3,"A"
645,8629655.94227027,7806390.02772605,10835000,10178000,96.25,38.4563768190967,0.523748726644291,0.476251273355709,0,3,"A"
646,8475260.35842118,7622561.95828499,10610000,9933000,96.25,46.7615139208391,0.528863005478815,0.471136994521185,8,5,"A"
647,8672940.29717741,7455085.59061801,10885000,9683000,96.2345701105544,57.6958573551826,0.524851153962996,0.475148846037004,5,6,"A"
