"simulation","final_npv_A","final_npv_B","total_profit_A","total_profit_B","avg_satisfaction_A","avg_satisfaction_B","avg_market_share_A","avg_market_share_B","n_shocks_A","n_shocks_B","winner"
153,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
154,10777355.9303146,9491197.06997139,13548000,12354000,96.25,45.5693651605086,0.526634638247308,0.473365361752692,3,1,"A"
155,10780548.9143936,9503901.57565248,13494000,12444000,94.6262029746282,84.6054878683745,0.524206040644592,0.475793959355408,3,4,"A"
156,10703566.7035516,9551420.17657953,13428000,12468000,96.25,44.9954441320421,0.522714355567974,0.477285644432026,4,5,"A"
157,10883993.5344813,9465704.26279532,13698000,12324000,96.25,44.7642687417758,0.528705808722256,0.471294191277744,4,0,"A"
158,10698312.9447527,9538229.1261154,13434000,12432000,96.25,42.5275837096362,0.523898527317564,0.476101472682436,0,1,"A"
159,10665111.4287245,9693003.48649403,13398000,12666000,96.25,39.6268851242426,0.51807557070715,0.48192442929285,2,8,"A"
160,10762289.9582415,9321812.04511259,13512000,12192000,96.25,47.6166562532542,0.525845864661654,0.474154135338346,2,5,"A"
161,10819553.215654,9553509.41609786,13596000,12480000,96.2186630080331,44.7998518455407,0.528481236826567,0.471518763173433,1,4,"A"
162,10856171.756097,9316207.19803022,13644000,12168000,96.25,43.6180336637225,0.528046677018627,0.471953322981373,5,6,"A"
163,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
164,10865113.6014162,9504216.74101357,13674000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,2,0,"A"
165,10725882.7399152,9496181.26523827,13464000,12384000,96.25,43.6180336637225,0.525797210830106,0.474202789169894,7,3,"A"
166,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,1,0,"A"
167,10837337.0389706,9421701.52636729,13584000,12306000,96.2196174341844,47.8765276949438,0.528828979577074,0.471171020422926,7,1,"A"
168,10853725.6681953,9418273.21061589,13620000,12294000,95.4795991410165,54.0629964121061,0.529599867534445,0.470400132465555,2,0,"A"
169,10243045.3742121,9577711.19797112,12762000,12486000,96.25,42.7112384387455,0.526067773600668,0.473932226399332,8,2,"A"
170,10699101.5106422,9268129.84754335,13410000,12048000,96.25,48.5661512027491,0.528455235075301,0.471544764924699,5,3,"A"
171,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,1,"A"
172,10828175.4456214,9063775.84820943,13602000,11856000,96.1798496778812,89.3700406123087,0.527666739363721,0.472333260636279,5,8,"A"
173,10334980.8093378,9449215.38969225,13038000,12360000,93.1442462972761,87.3456732271165,0.527071717511685,0.472928282488315,9,2,"A"
174,10304567.5446428,9243627.71435612,12804000,12168000,96.25,89.9647505987712,0.5257998580367,0.4742001419633,10,5,"A"
175,10651118.1492484,9600496.84784461,13356000,12540000,94.7445744574457,42.1947095131256,0.520805818603959,0.479194181396041,1,4,"A"
176,10732017.3851938,9530387.0379943,13482000,12414000,96.25,42.7112384387455,0.525755548781865,0.474244451218135,2,6,"A"
177,10707284.3228411,9312177.41825271,13476000,12138000,96.25,43.8616057482037,0.526163866521597,0.473836133478403,3,5,"A"
178,10790174.9145403,9474691.95395038,13554000,12342000,96.25,44.4330015241449,0.528484664432781,0.471515335567219,1,2,"A"
179,10981481.58092,9500779.4568581,13752000,12378000,94.007874015748,44.3296957390209,0.526665046567442,0.473334953432558,5,3,"A"
180,10894149.2512258,9386638.89866997,13680000,12240000,96.25,52.0571980347051,0.5308827830415,0.4691172169585,4,2,"A"
181,10814166.7284772,9270135.25844306,13566000,12030000,96.25,52.9094151448884,0.527486073867653,0.472513926132347,3,4,"A"
182,10730477.1703951,9495392.74084583,13476000,12384000,96.2266165592937,46.5911741595903,0.525327859682705,0.474672140317295,1,7,"A"
183,11040547.5116851,9504216.74101357,13824000,12390000,94.007874015748,44.4330015241449,0.526067773600668,0.473932226399332,7,0,"A"
184,10988599.0939946,9462391.90192481,13818000,12342000,95.700031814205,46.5565093294709,0.528758065764645,0.471241934235355,5,0,"A"
185,10706505.853608,9367953.41252968,13398000,12198000,96.2345701105544,47.5206966572946,0.531239249297301,0.468760750702699,9,2,"A"
186,11102107.5250953,9441542.26891392,13962000,12318000,95.6493464307061,48.5307976673956,0.528380530436452,0.471619469563548,7,0,"A"
187,10458445.1114306,9368936.84076216,13086000,12294000,96.25,52.7932535287268,0.521946529471201,0.478053470528799,3,7,"A"
188,10688219.5416382,9598440.66888043,13392000,12516000,96.0956812216655,37.4125670296023,0.522984782030835,0.477015217969165,7,5,"A"
189,10771281.1905001,9281360.70555285,13536000,12144000,96.25,74.9848863518029,0.521254791793488,0.478745208206512,3,4,"A"
190,10709523.4535855,9418411.40578666,13452000,12282000,96.25,38.8099505189151,0.52599055528743,0.47400944471257,2,8,"A"
191,10552666.0263911,9469609.25722916,13242000,12360000,96.25,47.6166562532542,0.528625979283874,0.471374020716126,6,2,"A"
192,10662715.7576966,9311234.31817209,13368000,12186000,96.25,59.5964187327824,0.521421323559481,0.478578676440519,0,6,"A"
193,10928516.3519262,9504216.74101357,13716000,12390000,96.0971128608924,44.4330015241449,0.526067773600668,0.473932226399332,4,2,"A"
194,10833843.2111542,9436103.67755806,13596000,12312000,96.242523661815,46.1318077684057,0.528701013898382,0.471298986101618,7,0,"A"
195,10919870.2806998,9363753.87730411,13722000,12198000,96.242523661815,46.4975102477446,0.533828529730184,0.466171470269816,7,0,"A"
196,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,1,1,"A"
197,10976241.365278,9442047.89172496,13746000,12336000,95.3494989262706,80.8413753277858,0.527461312608655,0.472538687391345,4,0,"A"
198,10693548.9677765,9556570.32089633,13422000,12462000,96.25,43.3425515700586,0.52300230836415,0.47699769163585,0,3,"A"
